Reading,Receive,Value,Unit,Data Quality
2025-05-19 11:00:00,2025-05-19 11:37:15,3.07,ft,A
2025-05-19 10:45:00,2025-05-19 11:37:15,3.04,ft,A
2025-05-19 10:30:00,2025-05-19 11:37:14,3.02,ft,A
2025-05-19 10:15:00,2025-05-19 10:37:12,2.96,ft,A
2025-05-19 10:00:00,2025-05-19 10:37:12,2.95,ft,A
2025-05-19 09:45:00,2025-05-19 10:37:12,2.93,ft,A
2025-05-19 09:30:00,2025-05-19 10:37:12,2.92,ft,A
2025-05-19 09:15:00,2025-05-19 09:37:11,2.91,ft,A
2025-05-19 09:00:00,2025-05-19 09:37:11,2.89,ft,A
2025-05-19 08:45:00,2025-05-19 09:37:11,2.86,ft,A
2025-05-19 08:30:00,2025-05-19 09:37:11,2.88,ft,A
2025-05-19 08:15:00,2025-05-19 08:37:11,2.88,ft,A
2025-05-19 08:00:00,2025-05-19 08:37:11,2.90,ft,A
2025-05-19 07:45:00,2025-05-19 08:37:11,2.91,ft,A
2025-05-19 07:30:00,2025-05-19 08:37:11,2.92,ft,A
2025-05-19 07:15:00,2025-05-19 07:37:13,2.93,ft,A
2025-05-19 07:00:00,2025-05-19 07:37:13,2.92,ft,A
2025-05-19 06:45:00,2025-05-19 07:37:13,2.94,ft,A
2025-05-19 06:30:00,2025-05-19 07:37:13,2.95,ft,A
2025-05-19 06:15:00,2025-05-19 06:37:11,2.98,ft,A
2025-05-19 06:00:00,2025-05-19 06:37:11,2.99,ft,A
2025-05-19 05:45:00,2025-05-19 06:37:11,3.02,ft,A
2025-05-19 05:30:00,2025-05-19 06:37:11,3.03,ft,A
2025-05-19 05:15:00,2025-05-19 05:37:14,3.08,ft,A
2025-05-19 05:00:00,2025-05-19 05:37:14,3.10,ft,A
2025-05-19 04:45:00,2025-05-19 05:37:14,3.12,ft,A
2025-05-19 04:30:00,2025-05-19 05:37:14,3.14,ft,A
2025-05-19 04:15:00,2025-05-19 04:37:14,3.12,ft,A
2025-05-19 04:00:00,2025-05-19 04:37:14,3.14,ft,A
2025-05-19 03:45:00,2025-05-19 04:37:14,3.17,ft,A
2025-05-19 03:30:00,2025-05-19 04:37:14,3.21,ft,A
2025-05-19 03:15:00,2025-05-19 03:37:11,3.19,ft,A
2025-05-19 03:00:00,2025-05-19 03:37:11,3.21,ft,A
2025-05-19 02:45:00,2025-05-19 03:37:11,3.21,ft,A
2025-05-19 02:30:00,2025-05-19 03:37:11,3.21,ft,A
2025-05-19 02:15:00,2025-05-19 02:37:11,3.23,ft,A
2025-05-19 02:00:00,2025-05-19 02:37:11,3.23,ft,A
2025-05-19 01:45:00,2025-05-19 02:37:11,3.22,ft,A
2025-05-19 01:30:00,2025-05-19 02:37:11,3.24,ft,A
2025-05-19 01:15:00,2025-05-19 01:37:11,3.24,ft,A
2025-05-19 01:00:00,2025-05-19 01:37:10,3.22,ft,A
2025-05-19 00:45:00,2025-05-19 01:37:10,3.23,ft,A
2025-05-19 00:30:00,2025-05-19 01:37:10,3.24,ft,A
2025-05-19 00:15:00,2025-05-19 00:37:11,3.24,ft,A
2025-05-19 00:00:00,2025-05-19 00:37:11,3.23,ft,A
2025-05-18 23:45:00,2025-05-19 00:37:11,3.23,ft,A
2025-05-18 23:30:00,2025-05-19 00:37:11,3.24,ft,A
2025-05-18 23:15:00,2025-05-18 23:37:12,3.25,ft,A
2025-05-18 23:00:00,2025-05-18 23:37:12,3.23,ft,A
2025-05-18 22:45:00,2025-05-18 23:37:12,3.24,ft,A
2025-05-18 22:30:00,2025-05-18 23:37:12,3.26,ft,A
2025-05-18 22:15:00,2025-05-18 22:37:12,3.24,ft,A
2025-05-18 22:00:00,2025-05-18 22:37:12,3.24,ft,A
2025-05-18 21:45:00,2025-05-18 22:37:12,3.26,ft,A
2025-05-18 21:30:00,2025-05-18 22:37:12,3.27,ft,A
2025-05-18 21:15:00,2025-05-18 21:37:13,3.26,ft,A
2025-05-18 21:00:00,2025-05-18 21:37:13,3.29,ft,A
2025-05-18 20:45:00,2025-05-18 21:37:13,3.29,ft,A
2025-05-18 20:30:00,2025-05-18 21:37:13,3.31,ft,A
2025-05-18 20:15:00,2025-05-18 20:37:10,3.32,ft,A
2025-05-18 20:00:00,2025-05-18 20:37:10,3.31,ft,A
2025-05-18 19:45:00,2025-05-18 20:37:10,3.32,ft,A
2025-05-18 19:30:00,2025-05-18 20:37:10,3.35,ft,A
2025-05-18 19:15:00,2025-05-18 19:37:12,3.34,ft,A
2025-05-18 19:00:00,2025-05-18 19:37:12,3.37,ft,A
2025-05-18 18:45:00,2025-05-18 19:37:12,3.37,ft,A
2025-05-18 18:30:00,2025-05-18 19:37:12,3.36,ft,A
2025-05-18 18:15:00,2025-05-18 18:37:13,3.39,ft,A
2025-05-18 18:00:00,2025-05-18 18:37:13,3.38,ft,A
2025-05-18 17:45:00,2025-05-18 18:37:13,3.40,ft,A
2025-05-18 17:30:00,2025-05-18 18:37:13,3.40,ft,A
2025-05-18 17:15:00,2025-05-18 17:37:10,3.38,ft,A
2025-05-18 17:00:00,2025-05-18 17:37:10,3.39,ft,A
2025-05-18 16:45:00,2025-05-18 17:37:10,3.37,ft,A
2025-05-18 16:30:00,2025-05-18 17:37:09,3.38,ft,A
2025-05-18 16:15:00,2025-05-18 16:37:13,3.38,ft,A
2025-05-18 16:00:00,2025-05-18 16:37:13,3.40,ft,A
2025-05-18 15:45:00,2025-05-18 16:37:13,3.37,ft,A
2025-05-18 15:30:00,2025-05-18 16:37:13,3.36,ft,A
2025-05-18 15:15:00,2025-05-18 15:37:12,3.37,ft,A
2025-05-18 15:00:00,2025-05-18 15:37:12,3.34,ft,A
2025-05-18 14:45:00,2025-05-18 15:37:12,3.32,ft,A
2025-05-18 14:30:00,2025-05-18 15:37:12,3.31,ft,A
2025-05-18 14:15:00,2025-05-18 14:37:14,3.28,ft,A
2025-05-18 14:00:00,2025-05-18 14:37:14,3.24,ft,A
2025-05-18 13:45:00,2025-05-18 14:37:14,3.26,ft,A
2025-05-18 13:30:00,2025-05-18 14:37:14,3.18,ft,A
2025-05-18 13:15:00,2025-05-18 13:37:14,3.17,ft,A
2025-05-18 13:00:00,2025-05-18 13:37:14,3.15,ft,A
2025-05-18 12:45:00,2025-05-18 13:37:14,3.11,ft,A
2025-05-18 12:30:00,2025-05-18 13:37:14,3.07,ft,A
2025-05-18 12:15:00,2025-05-18 12:37:12,3.04,ft,A
2025-05-18 12:00:00,2025-05-18 12:37:12,3.00,ft,A
2025-05-18 11:45:00,2025-05-18 12:37:12,3.02,ft,A
2025-05-18 11:30:00,2025-05-18 12:37:12,2.94,ft,A
2025-05-18 11:15:00,2025-05-18 11:37:17,2.89,ft,A
2025-05-18 11:00:00,2025-05-18 11:37:17,2.88,ft,A
2025-05-18 10:45:00,2025-05-18 11:37:17,2.84,ft,A
2025-05-18 10:30:00,2025-05-18 11:37:17,2.79,ft,A
2025-05-18 10:15:00,2025-05-18 10:37:09,2.77,ft,A
2025-05-18 10:00:00,2025-05-18 10:37:09,2.73,ft,A
2025-05-18 09:45:00,2025-05-18 10:37:09,2.73,ft,A
2025-05-18 09:30:00,2025-05-18 10:37:09,2.68,ft,A
2025-05-18 09:15:00,2025-05-18 09:37:14,2.67,ft,A
2025-05-18 09:00:00,2025-05-18 09:37:14,2.65,ft,A
2025-05-18 08:45:00,2025-05-18 09:37:14,2.62,ft,A
2025-05-18 08:30:00,2025-05-18 09:37:14,2.66,ft,A
2025-05-18 08:15:00,2025-05-18 08:37:12,2.64,ft,A
2025-05-18 08:00:00,2025-05-18 08:37:12,2.65,ft,A
2025-05-18 07:45:00,2025-05-18 08:37:12,2.65,ft,A
2025-05-18 07:30:00,2025-05-18 08:37:12,2.65,ft,A
2025-05-18 07:15:00,2025-05-18 07:37:10,2.68,ft,A
2025-05-18 07:00:00,2025-05-18 07:37:10,2.73,ft,A
2025-05-18 06:45:00,2025-05-18 07:37:10,2.72,ft,A
2025-05-18 06:30:00,2025-05-18 07:37:10,2.73,ft,A
2025-05-18 06:15:00,2025-05-18 06:37:12,2.74,ft,A
2025-05-18 06:00:00,2025-05-18 06:37:12,2.79,ft,A
2025-05-18 05:45:00,2025-05-18 06:37:12,2.80,ft,A
2025-05-18 05:30:00,2025-05-18 06:37:12,2.80,ft,A
2025-05-18 05:15:00,2025-05-18 05:37:10,2.82,ft,A
2025-05-18 05:00:00,2025-05-18 05:37:10,2.85,ft,A
2025-05-18 04:45:00,2025-05-18 05:37:10,2.87,ft,A
2025-05-18 04:30:00,2025-05-18 05:37:10,2.88,ft,A
2025-05-18 04:15:00,2025-05-18 04:37:11,2.92,ft,A
2025-05-18 04:00:00,2025-05-18 04:37:11,2.94,ft,A
2025-05-18 03:45:00,2025-05-18 04:37:11,2.96,ft,A
2025-05-18 03:30:00,2025-05-18 04:37:11,2.98,ft,A
2025-05-18 03:15:00,2025-05-18 03:37:09,2.99,ft,A
2025-05-18 03:00:00,2025-05-18 03:37:09,3.01,ft,A
2025-05-18 02:45:00,2025-05-18 03:37:09,3.03,ft,A
2025-05-18 02:30:00,2025-05-18 03:37:09,3.03,ft,A
2025-05-18 02:15:00,2025-05-18 02:37:11,3.05,ft,A
2025-05-18 02:00:00,2025-05-18 02:37:11,3.07,ft,A
2025-05-18 01:45:00,2025-05-18 02:37:11,3.09,ft,A
2025-05-18 01:30:00,2025-05-18 02:37:11,3.09,ft,A
2025-05-18 01:15:00,2025-05-18 01:37:17,3.11,ft,A
2025-05-18 01:00:00,2025-05-18 01:37:17,3.10,ft,A
2025-05-18 00:45:00,2025-05-18 01:37:17,3.13,ft,A
2025-05-18 00:30:00,2025-05-18 01:37:17,3.14,ft,A
2025-05-18 00:15:00,2025-05-18 00:37:14,3.14,ft,A
2025-05-18 00:00:00,2025-05-18 00:37:14,3.17,ft,A
2025-05-17 23:45:00,2025-05-18 00:37:14,3.17,ft,A
2025-05-17 23:30:00,2025-05-18 00:37:13,3.18,ft,A
2025-05-17 23:15:00,2025-05-17 23:37:12,3.19,ft,A
2025-05-17 23:00:00,2025-05-17 23:37:12,3.22,ft,A
2025-05-17 22:45:00,2025-05-17 23:37:12,3.24,ft,A
2025-05-17 22:30:00,2025-05-17 23:37:12,3.23,ft,A
2025-05-17 22:15:00,2025-05-17 22:37:15,3.25,ft,A
2025-05-17 22:00:00,2025-05-17 22:37:15,3.27,ft,A
2025-05-17 21:45:00,2025-05-17 22:37:15,3.27,ft,A
2025-05-17 21:30:00,2025-05-17 22:37:15,3.28,ft,A
2025-05-17 21:15:00,2025-05-17 21:37:12,3.27,ft,A
2025-05-17 21:00:00,2025-05-17 21:37:12,3.26,ft,A
2025-05-17 20:45:00,2025-05-17 21:37:12,3.26,ft,A
2025-05-17 20:30:00,2025-05-17 21:37:12,3.28,ft,A
2025-05-17 20:15:00,2025-05-17 20:37:10,3.28,ft,A
2025-05-17 20:00:00,2025-05-17 20:37:10,3.29,ft,A
2025-05-17 19:45:00,2025-05-17 20:37:10,3.29,ft,A
2025-05-17 19:30:00,2025-05-17 20:37:10,3.30,ft,A
2025-05-17 19:15:00,2025-05-17 19:37:13,3.27,ft,A
2025-05-17 19:00:00,2025-05-17 19:37:13,3.29,ft,A
2025-05-17 18:45:00,2025-05-17 19:37:13,3.32,ft,A
2025-05-17 18:30:00,2025-05-17 19:37:12,3.31,ft,A
2025-05-17 18:15:00,2025-05-17 18:37:10,3.30,ft,A
2025-05-17 18:00:00,2025-05-17 18:37:10,3.29,ft,A
2025-05-17 17:45:00,2025-05-17 18:37:10,3.30,ft,A
2025-05-17 17:30:00,2025-05-17 18:37:10,3.32,ft,A
2025-05-17 17:15:00,2025-05-17 17:37:11,3.31,ft,A
2025-05-17 17:00:00,2025-05-17 17:37:11,3.31,ft,A
2025-05-17 16:45:00,2025-05-17 17:37:11,3.31,ft,A
2025-05-17 16:30:00,2025-05-17 17:37:11,3.32,ft,A
2025-05-17 16:15:00,2025-05-17 16:37:12,3.28,ft,A
2025-05-17 16:00:00,2025-05-17 16:37:12,3.29,ft,A
2025-05-17 15:45:00,2025-05-17 16:37:12,3.29,ft,A
2025-05-17 15:30:00,2025-05-17 16:37:12,3.28,ft,A
2025-05-17 15:15:00,2025-05-17 15:37:10,3.28,ft,A
2025-05-17 15:00:00,2025-05-17 15:37:10,3.27,ft,A
2025-05-17 14:45:00,2025-05-17 15:37:10,3.26,ft,A
2025-05-17 14:30:00,2025-05-17 15:37:10,3.25,ft,A
2025-05-17 14:15:00,2025-05-17 14:37:13,3.24,ft,A
2025-05-17 14:00:00,2025-05-17 14:37:13,3.20,ft,A
2025-05-17 13:45:00,2025-05-17 14:37:13,3.20,ft,A
2025-05-17 13:30:00,2025-05-17 14:37:13,3.20,ft,A
2025-05-17 13:15:00,2025-05-17 13:37:13,3.22,ft,A
2025-05-17 13:00:00,2025-05-17 13:37:13,3.16,ft,A
2025-05-17 12:45:00,2025-05-17 13:37:13,3.15,ft,A
2025-05-17 12:30:00,2025-05-17 13:37:13,3.15,ft,A
2025-05-17 12:15:00,2025-05-17 12:37:12,3.10,ft,A
2025-05-17 12:00:00,2025-05-17 12:37:12,3.12,ft,A
2025-05-17 11:45:00,2025-05-17 12:37:12,3.08,ft,A
2025-05-17 11:30:00,2025-05-17 12:37:12,3.05,ft,A
2025-05-17 11:15:00,2025-05-17 11:37:13,3.03,ft,A
2025-05-17 11:00:00,2025-05-17 11:37:13,3.02,ft,A
2025-05-17 10:45:00,2025-05-17 11:37:13,3.00,ft,A
2025-05-17 10:30:00,2025-05-17 11:37:13,2.99,ft,A
2025-05-17 10:15:00,2025-05-17 10:37:11,2.96,ft,A
2025-05-17 10:00:00,2025-05-17 10:37:11,2.92,ft,A
2025-05-17 09:45:00,2025-05-17 10:37:11,2.91,ft,A
2025-05-17 09:30:00,2025-05-17 10:37:10,2.84,ft,A
2025-05-17 09:15:00,2025-05-17 09:37:12,2.87,ft,A
2025-05-17 09:00:00,2025-05-17 09:37:12,2.86,ft,A
2025-05-17 08:45:00,2025-05-17 09:37:12,2.82,ft,A
2025-05-17 08:30:00,2025-05-17 09:37:12,2.82,ft,A
2025-05-17 08:15:00,2025-05-17 08:37:10,2.79,ft,A
2025-05-17 08:00:00,2025-05-17 08:37:10,2.78,ft,A
2025-05-17 07:45:00,2025-05-17 08:37:10,2.80,ft,A
2025-05-17 07:30:00,2025-05-17 08:37:10,2.82,ft,A
2025-05-17 07:15:00,2025-05-17 07:37:11,2.80,ft,A
2025-05-17 07:00:00,2025-05-17 07:37:11,2.81,ft,A
2025-05-17 06:45:00,2025-05-17 07:37:11,2.84,ft,A
2025-05-17 06:30:00,2025-05-17 07:37:11,2.86,ft,A
2025-05-17 06:15:00,2025-05-17 06:37:14,2.85,ft,A
2025-05-17 06:00:00,2025-05-17 06:37:14,2.84,ft,A
2025-05-17 05:45:00,2025-05-17 06:37:14,2.90,ft,A
2025-05-17 05:30:00,2025-05-17 06:37:14,2.92,ft,A
2025-05-17 05:15:00,2025-05-17 05:37:10,2.91,ft,A
2025-05-17 05:00:00,2025-05-17 05:37:10,2.93,ft,A
2025-05-17 04:45:00,2025-05-17 05:37:10,2.94,ft,A
2025-05-17 04:30:00,2025-05-17 05:37:10,2.98,ft,A
2025-05-17 04:15:00,2025-05-17 04:37:13,3.00,ft,A
2025-05-17 04:00:00,2025-05-17 04:37:13,3.01,ft,A
2025-05-17 03:45:00,2025-05-17 04:37:13,3.07,ft,A
2025-05-17 03:30:00,2025-05-17 04:37:13,3.04,ft,A
2025-05-17 03:15:00,2025-05-17 03:37:13,3.07,ft,A
2025-05-17 03:00:00,2025-05-17 03:37:13,3.10,ft,A
2025-05-17 02:45:00,2025-05-17 03:37:13,3.12,ft,A
2025-05-17 02:30:00,2025-05-17 03:37:13,3.12,ft,A
2025-05-17 02:15:00,2025-05-17 02:37:12,3.17,ft,A
2025-05-17 02:00:00,2025-05-17 02:37:12,3.20,ft,A
2025-05-17 01:45:00,2025-05-17 02:37:12,3.19,ft,A
2025-05-17 01:30:00,2025-05-17 02:37:12,3.21,ft,A
2025-05-17 01:15:00,2025-05-17 01:37:10,3.24,ft,A
2025-05-17 01:00:00,2025-05-17 01:37:10,3.26,ft,A
2025-05-17 00:45:00,2025-05-17 01:37:10,3.28,ft,A
2025-05-17 00:30:00,2025-05-17 01:37:10,3.31,ft,A
2025-05-17 00:15:00,2025-05-17 00:37:13,3.31,ft,A
2025-05-17 00:00:00,2025-05-17 00:37:13,3.31,ft,A
2025-05-16 23:45:00,2025-05-17 00:37:13,3.33,ft,A
2025-05-16 23:30:00,2025-05-17 00:37:13,3.33,ft,A
2025-05-16 23:15:00,2025-05-16 23:37:14,3.36,ft,A
2025-05-16 23:00:00,2025-05-16 23:37:14,3.38,ft,A
2025-05-16 22:45:00,2025-05-16 23:37:14,3.37,ft,A
2025-05-16 22:30:00,2025-05-16 23:37:14,3.38,ft,A
2025-05-16 22:15:00,2025-05-16 22:37:11,3.38,ft,A
2025-05-16 22:00:00,2025-05-16 22:37:11,3.41,ft,A
2025-05-16 21:45:00,2025-05-16 22:37:11,3.40,ft,A
2025-05-16 21:30:00,2025-05-16 22:37:11,3.41,ft,A
2025-05-16 21:15:00,2025-05-16 21:37:14,3.42,ft,A
2025-05-16 21:00:00,2025-05-16 21:37:14,3.41,ft,A
2025-05-16 20:45:00,2025-05-16 21:37:14,3.41,ft,A
2025-05-16 20:30:00,2025-05-16 21:37:13,3.41,ft,A
2025-05-16 20:15:00,2025-05-16 20:37:14,3.42,ft,A
2025-05-16 20:00:00,2025-05-16 20:37:14,3.43,ft,A
2025-05-16 19:45:00,2025-05-16 20:37:14,3.43,ft,A
2025-05-16 19:30:00,2025-05-16 20:37:14,3.44,ft,A
2025-05-16 19:15:00,2025-05-16 19:37:10,3.44,ft,A
2025-05-16 19:00:00,2025-05-16 19:37:10,3.44,ft,A
2025-05-16 18:45:00,2025-05-16 19:37:10,3.45,ft,A
2025-05-16 18:30:00,2025-05-16 19:37:10,3.45,ft,A
2025-05-16 18:15:00,2025-05-16 18:37:11,3.47,ft,A
2025-05-16 18:00:00,2025-05-16 18:37:11,3.46,ft,A
2025-05-16 17:45:00,2025-05-16 18:37:11,3.47,ft,A
2025-05-16 17:30:00,2025-05-16 18:37:11,3.49,ft,A
2025-05-16 17:15:00,2025-05-16 17:37:10,3.47,ft,A
2025-05-16 17:00:00,2025-05-16 17:37:10,3.50,ft,A
2025-05-16 16:45:00,2025-05-16 17:37:10,3.51,ft,A
2025-05-16 16:30:00,2025-05-16 17:37:10,3.53,ft,A
2025-05-16 16:15:00,2025-05-16 16:37:14,3.52,ft,A
2025-05-16 16:00:00,2025-05-16 16:37:14,3.54,ft,A
2025-05-16 15:45:00,2025-05-16 16:37:14,3.53,ft,A
2025-05-16 15:30:00,2025-05-16 16:37:14,3.54,ft,A
2025-05-16 15:15:00,2025-05-16 15:37:14,3.54,ft,A
2025-05-16 15:00:00,2025-05-16 15:37:13,3.55,ft,A
2025-05-16 14:45:00,2025-05-16 15:37:13,3.54,ft,A
2025-05-16 14:30:00,2025-05-16 15:37:13,3.55,ft,A
2025-05-16 14:15:00,2025-05-16 14:37:13,3.53,ft,A
2025-05-16 14:00:00,2025-05-16 14:37:13,3.53,ft,A
2025-05-16 13:45:00,2025-05-16 14:37:13,3.53,ft,A
2025-05-16 13:30:00,2025-05-16 14:37:13,3.52,ft,A
2025-05-16 13:15:00,2025-05-16 13:37:10,3.49,ft,A
2025-05-16 13:00:00,2025-05-16 13:37:10,3.47,ft,A
2025-05-16 12:45:00,2025-05-16 13:37:10,3.49,ft,A
2025-05-16 12:30:00,2025-05-16 13:37:10,3.47,ft,A
2025-05-16 12:15:00,2025-05-16 12:37:13,3.47,ft,A
2025-05-16 12:00:00,2025-05-16 12:37:13,3.43,ft,A
2025-05-16 11:45:00,2025-05-16 12:37:13,3.40,ft,A
2025-05-16 11:30:00,2025-05-16 12:37:13,3.41,ft,A
2025-05-16 11:15:00,2025-05-16 11:37:12,3.37,ft,A
2025-05-16 11:00:00,2025-05-16 11:37:12,3.35,ft,A
2025-05-16 10:45:00,2025-05-16 11:37:12,3.30,ft,A
2025-05-16 10:30:00,2025-05-16 11:37:12,3.29,ft,A
2025-05-16 10:15:00,2025-05-16 10:37:12,3.26,ft,A
2025-05-16 10:00:00,2025-05-16 10:37:12,3.25,ft,A
2025-05-16 09:45:00,2025-05-16 10:37:12,3.21,ft,A
2025-05-16 09:30:00,2025-05-16 10:37:12,3.18,ft,A
2025-05-16 09:15:00,2025-05-16 09:37:12,3.14,ft,A
2025-05-16 09:00:00,2025-05-16 09:37:12,3.10,ft,A
2025-05-16 08:45:00,2025-05-16 09:37:12,3.09,ft,A
2025-05-16 08:30:00,2025-05-16 09:37:12,3.10,ft,A
2025-05-16 08:15:00,2025-05-16 08:37:12,3.07,ft,A
2025-05-16 08:00:00,2025-05-16 08:37:12,3.05,ft,A
2025-05-16 07:45:00,2025-05-16 08:37:12,3.06,ft,A
2025-05-16 07:30:00,2025-05-16 08:37:12,3.03,ft,A
2025-05-16 07:15:00,2025-05-16 07:37:14,3.01,ft,A
2025-05-16 07:00:00,2025-05-16 07:37:14,3.01,ft,A
2025-05-16 06:45:00,2025-05-16 07:37:14,3.02,ft,A
2025-05-16 06:30:00,2025-05-16 07:37:14,3.03,ft,A
2025-05-16 06:15:00,2025-05-16 06:37:12,3.02,ft,A
2025-05-16 06:00:00,2025-05-16 06:37:12,3.06,ft,A
2025-05-16 05:45:00,2025-05-16 06:37:12,3.03,ft,A
2025-05-16 05:30:00,2025-05-16 06:37:11,3.06,ft,A
2025-05-16 05:15:00,2025-05-16 05:37:16,3.08,ft,A
2025-05-16 05:00:00,2025-05-16 05:37:16,3.06,ft,A
2025-05-16 04:45:00,2025-05-16 05:37:16,3.07,ft,A
2025-05-16 04:30:00,2025-05-16 05:37:16,3.08,ft,A
2025-05-16 04:15:00,2025-05-16 04:37:12,3.09,ft,A
2025-05-16 04:00:00,2025-05-16 04:37:12,3.13,ft,A
2025-05-16 03:45:00,2025-05-16 04:37:12,3.12,ft,A
2025-05-16 03:30:00,2025-05-16 04:37:12,3.12,ft,A
2025-05-16 03:15:00,2025-05-16 03:37:14,3.15,ft,A
2025-05-16 03:00:00,2025-05-16 03:37:14,3.18,ft,A
2025-05-16 02:45:00,2025-05-16 03:37:14,3.17,ft,A
2025-05-16 02:30:00,2025-05-16 03:37:14,3.21,ft,A
2025-05-16 02:15:00,2025-05-16 02:37:13,3.22,ft,A
2025-05-16 02:00:00,2025-05-16 02:37:13,3.24,ft,A
2025-05-16 01:45:00,2025-05-16 02:37:13,3.23,ft,A
2025-05-16 01:30:00,2025-05-16 02:37:13,3.26,ft,A
2025-05-16 01:15:00,2025-05-16 01:37:12,3.24,ft,A
2025-05-16 01:00:00,2025-05-16 01:37:12,3.29,ft,A
2025-05-16 00:45:00,2025-05-16 01:37:12,3.31,ft,A
2025-05-16 00:30:00,2025-05-16 01:37:12,3.32,ft,A
2025-05-16 00:15:00,2025-05-16 00:37:11,3.33,ft,A
2025-05-16 00:00:00,2025-05-16 00:37:11,3.35,ft,A
2025-05-15 23:45:00,2025-05-16 00:37:11,3.38,ft,A
2025-05-15 23:30:00,2025-05-16 00:37:11,3.37,ft,A
2025-05-15 23:15:00,2025-05-15 23:37:12,3.39,ft,A
2025-05-15 23:00:00,2025-05-15 23:37:12,3.40,ft,A
2025-05-15 22:45:00,2025-05-15 23:37:12,3.40,ft,A
2025-05-15 22:30:00,2025-05-15 23:37:11,3.42,ft,A
2025-05-15 22:15:00,2025-05-15 22:37:13,3.43,ft,A
2025-05-15 22:00:00,2025-05-15 22:37:13,3.45,ft,A
2025-05-15 21:45:00,2025-05-15 22:37:13,3.46,ft,A
2025-05-15 21:30:00,2025-05-15 22:37:13,3.48,ft,A
2025-05-15 21:15:00,2025-05-15 21:37:12,3.48,ft,A
2025-05-15 21:00:00,2025-05-15 21:37:12,3.50,ft,A
2025-05-15 20:45:00,2025-05-15 21:37:12,3.51,ft,A
2025-05-15 20:30:00,2025-05-15 21:37:12,3.50,ft,A
2025-05-15 20:15:00,2025-05-15 20:37:12,3.51,ft,A
2025-05-15 20:00:00,2025-05-15 20:37:12,3.53,ft,A
2025-05-15 19:45:00,2025-05-15 20:37:12,3.54,ft,A
2025-05-15 19:30:00,2025-05-15 20:37:12,3.53,ft,A
2025-05-15 19:15:00,2025-05-15 19:37:13,3.54,ft,A
2025-05-15 19:00:00,2025-05-15 19:37:13,3.55,ft,A
2025-05-15 18:45:00,2025-05-15 19:37:13,3.55,ft,A
2025-05-15 18:30:00,2025-05-15 19:37:13,3.56,ft,A
2025-05-15 18:15:00,2025-05-15 18:37:14,3.56,ft,A
2025-05-15 18:00:00,2025-05-15 18:37:14,3.55,ft,A
2025-05-15 17:45:00,2025-05-15 18:37:14,3.57,ft,A
2025-05-15 17:30:00,2025-05-15 18:37:13,3.58,ft,A
2025-05-15 17:15:00,2025-05-15 17:37:11,3.58,ft,A
2025-05-15 17:00:00,2025-05-15 17:37:11,3.59,ft,A
2025-05-15 16:45:00,2025-05-15 17:37:11,3.62,ft,A
2025-05-15 16:30:00,2025-05-15 17:37:11,3.64,ft,A
2025-05-15 16:15:00,2025-05-15 16:37:10,3.61,ft,A
2025-05-15 16:00:00,2025-05-15 16:37:10,3.64,ft,A
2025-05-15 15:45:00,2025-05-15 16:37:10,3.59,ft,A
2025-05-15 15:30:00,2025-05-15 16:37:09,3.64,ft,A
2025-05-15 15:15:00,2025-05-15 15:37:15,3.64,ft,A
2025-05-15 15:00:00,2025-05-15 15:37:15,3.65,ft,A
2025-05-15 14:45:00,2025-05-15 15:37:15,3.66,ft,A
2025-05-15 14:30:00,2025-05-15 15:37:15,3.65,ft,A
2025-05-15 14:15:00,2025-05-15 14:37:13,3.64,ft,A
2025-05-15 14:00:00,2025-05-15 14:37:13,3.64,ft,A
2025-05-15 13:45:00,2025-05-15 14:37:13,3.65,ft,A
2025-05-15 13:30:00,2025-05-15 14:37:13,3.61,ft,A
2025-05-15 13:15:00,2025-05-15 13:37:11,3.60,ft,A
2025-05-15 13:00:00,2025-05-15 13:37:11,3.62,ft,A
2025-05-15 12:45:00,2025-05-15 13:37:11,3.60,ft,A
2025-05-15 12:30:00,2025-05-15 13:37:11,3.57,ft,A
2025-05-15 12:15:00,2025-05-15 12:37:10,3.58,ft,A
2025-05-15 12:00:00,2025-05-15 12:37:10,3.54,ft,A
2025-05-15 11:45:00,2025-05-15 12:37:10,3.54,ft,A
2025-05-15 11:30:00,2025-05-15 12:37:10,3.54,ft,A
2025-05-15 11:15:00,2025-05-15 11:37:13,3.52,ft,A
2025-05-15 11:00:00,2025-05-15 11:37:13,3.48,ft,A
2025-05-15 10:45:00,2025-05-15 11:37:13,3.48,ft,A
2025-05-15 10:30:00,2025-05-15 11:37:13,3.42,ft,A
2025-05-15 10:15:00,2025-05-15 10:37:12,3.42,ft,A
2025-05-15 10:00:00,2025-05-15 10:37:12,3.40,ft,A
2025-05-15 09:45:00,2025-05-15 10:37:12,3.37,ft,A
2025-05-15 09:30:00,2025-05-15 10:37:12,3.36,ft,A
2025-05-15 09:15:00,2025-05-15 09:37:12,3.32,ft,A
2025-05-15 09:00:00,2025-05-15 09:37:12,3.30,ft,A
2025-05-15 08:45:00,2025-05-15 09:37:12,3.27,ft,A
2025-05-15 08:30:00,2025-05-15 09:37:11,3.24,ft,A
2025-05-15 08:15:00,2025-05-15 08:37:13,3.20,ft,A
2025-05-15 08:00:00,2025-05-15 08:37:13,3.19,ft,A
2025-05-15 07:45:00,2025-05-15 08:37:13,3.17,ft,A
2025-05-15 07:30:00,2025-05-15 08:37:12,3.15,ft,A
