Reading,Receive,Value,Unit,Data Quality
2025-05-13 18:54:23,2025-05-13 18:55:04,0.00,in,A
2025-05-13 17:54:23,2025-05-13 17:55:05,0.00,in,A
2025-05-13 16:54:23,2025-05-13 16:55:04,0.00,in,A
2025-05-13 15:54:23,2025-05-13 15:55:05,0.00,in,A
2025-05-13 14:54:23,2025-05-13 14:55:05,0.00,in,A
2025-05-13 13:54:23,2025-05-13 13:55:05,0.00,in,A
2025-05-13 12:54:23,2025-05-13 12:55:04,0.00,in,A
2025-05-13 11:54:23,2025-05-13 11:55:05,0.00,in,A
2025-05-13 10:54:23,2025-05-13 10:55:06,0.00,in,A
2025-05-13 09:54:23,2025-05-13 09:55:04,0.00,in,A
2025-05-13 08:54:23,2025-05-13 08:55:04,0.00,in,A
2025-05-13 07:54:23,2025-05-13 07:55:04,0.00,in,A
2025-05-13 06:54:23,2025-05-13 06:55:05,0.00,in,A
2025-05-13 05:54:23,2025-05-13 05:55:05,0.00,in,A
2025-05-13 04:54:23,2025-05-13 04:55:05,0.00,in,A
2025-05-13 03:54:23,2025-05-13 03:55:05,0.00,in,A
2025-05-13 02:54:23,2025-05-13 02:55:05,0.00,in,A
2025-05-13 01:54:23,2025-05-13 01:55:05,0.00,in,A
2025-05-13 00:54:23,2025-05-13 00:55:05,0.00,in,A
2025-05-12 23:54:23,2025-05-12 23:55:04,0.00,in,A
2025-05-12 22:54:23,2025-05-12 22:55:05,0.00,in,A
2025-05-12 21:54:23,2025-05-12 21:55:04,0.00,in,A
2025-05-12 20:54:23,2025-05-12 20:55:04,0.00,in,A
2025-05-12 19:54:23,2025-05-12 19:55:05,0.00,in,A
2025-05-12 18:54:23,2025-05-12 18:55:04,0.00,in,A
2025-05-12 17:54:23,2025-05-12 17:55:05,0.00,in,A
2025-05-12 16:54:23,2025-05-12 16:55:05,0.00,in,A
2025-05-12 15:54:23,2025-05-12 15:55:04,0.00,in,A
2025-05-12 14:54:23,2025-05-12 14:55:05,0.00,in,A
2025-05-12 13:54:23,2025-05-12 13:55:06,0.00,in,A
2025-05-12 12:54:23,2025-05-12 12:55:04,0.00,in,A
2025-05-12 11:54:23,2025-05-12 11:55:03,0.00,in,A
2025-05-12 10:54:23,2025-05-12 10:55:05,0.00,in,A
2025-05-12 09:54:23,2025-05-12 09:55:06,0.00,in,A
2025-05-12 08:54:23,2025-05-12 08:55:05,0.00,in,A
2025-05-12 07:54:23,2025-05-12 07:55:05,0.00,in,A
2025-05-12 06:54:23,2025-05-12 06:55:05,0.00,in,A
2025-05-12 05:54:23,2025-05-12 05:55:05,0.00,in,A
2025-05-12 04:54:23,2025-05-12 04:55:05,0.00,in,A
2025-05-12 03:54:23,2025-05-12 03:55:05,0.00,in,A
2025-05-12 02:54:23,2025-05-12 02:55:04,0.00,in,A
2025-05-12 01:54:23,2025-05-12 01:55:05,0.00,in,A
2025-05-12 00:54:23,2025-05-12 00:55:05,0.00,in,A
2025-05-11 23:54:23,2025-05-11 23:55:05,0.00,in,A
2025-05-11 22:54:23,2025-05-11 22:55:06,0.00,in,A
2025-05-11 21:54:23,2025-05-11 21:55:04,0.00,in,A
2025-05-11 20:54:23,2025-05-11 20:55:04,0.00,in,A
2025-05-11 19:54:23,2025-05-11 19:55:05,0.00,in,A
2025-05-11 18:54:23,2025-05-11 18:55:05,0.00,in,A
2025-05-11 17:54:23,2025-05-11 17:55:04,0.00,in,A
2025-05-11 16:54:23,2025-05-11 16:55:06,0.00,in,A
2025-05-11 15:54:23,2025-05-11 15:55:04,0.00,in,A
2025-05-11 14:54:23,2025-05-11 14:55:05,0.00,in,A
2025-05-11 13:54:23,2025-05-11 13:55:05,0.00,in,A
2025-05-11 12:54:23,2025-05-11 12:55:06,0.00,in,A
2025-05-11 11:54:23,2025-05-11 11:55:05,0.00,in,A
2025-05-11 10:54:23,2025-05-11 10:55:06,0.00,in,A
2025-05-11 09:54:23,2025-05-11 09:55:05,0.00,in,A
2025-05-11 08:54:23,2025-05-11 08:55:05,0.00,in,A
2025-05-11 07:54:23,2025-05-11 07:55:05,0.00,in,A
2025-05-11 06:54:23,2025-05-11 06:55:05,0.00,in,A
2025-05-11 05:54:23,2025-05-11 05:55:05,0.00,in,A
2025-05-11 05:40:02,2025-05-11 05:45:04,0.01,in,A
2025-05-11 04:54:23,2025-05-11 04:55:05,0.00,in,A
2025-05-11 03:54:23,2025-05-11 03:55:05,0.00,in,A
2025-05-11 02:54:23,2025-05-11 02:55:04,0.00,in,A
2025-05-11 01:54:23,2025-05-11 01:55:05,0.00,in,A
2025-05-11 00:54:23,2025-05-11 00:55:05,0.00,in,A
2025-05-10 23:54:23,2025-05-10 23:55:05,0.00,in,A
2025-05-10 22:54:23,2025-05-10 22:55:05,0.00,in,A
2025-05-10 21:54:23,2025-05-10 21:55:04,0.00,in,A
2025-05-10 20:54:23,2025-05-10 20:55:05,0.00,in,A
2025-05-10 19:54:23,2025-05-10 19:55:04,0.00,in,A
2025-05-10 18:54:23,2025-05-10 18:55:05,0.00,in,A
2025-05-10 17:54:23,2025-05-10 17:55:04,0.00,in,A
2025-05-10 16:54:23,2025-05-10 16:55:06,0.00,in,A
2025-05-10 15:54:23,2025-05-10 15:55:06,0.00,in,A
2025-05-10 14:54:23,2025-05-10 14:55:04,0.00,in,A
2025-05-10 13:54:23,2025-05-10 13:55:04,0.00,in,A
2025-05-10 12:54:23,2025-05-10 12:55:06,0.00,in,A
2025-05-10 11:54:23,2025-05-10 11:55:05,0.00,in,A
2025-05-10 10:54:23,2025-05-10 10:55:04,0.00,in,A
2025-05-10 09:54:23,2025-05-10 09:55:05,0.00,in,A
2025-05-10 08:54:23,2025-05-10 08:55:06,0.00,in,A
2025-05-10 07:54:23,2025-05-10 07:55:04,0.00,in,A
2025-05-10 06:54:23,2025-05-10 06:55:04,0.00,in,A
2025-05-10 05:54:23,2025-05-10 05:55:06,0.00,in,A
2025-05-10 04:54:23,2025-05-10 04:55:05,0.00,in,A
2025-05-10 03:54:23,2025-05-10 03:55:05,0.00,in,A
2025-05-10 02:54:23,2025-05-10 02:55:06,0.00,in,A
2025-05-10 01:54:23,2025-05-10 01:55:05,0.00,in,A
2025-05-10 00:54:23,2025-05-10 00:55:04,0.00,in,A
2025-05-09 23:54:23,2025-05-09 23:55:05,0.00,in,A
2025-05-09 22:54:23,2025-05-09 22:55:05,0.00,in,A
2025-05-09 21:54:23,2025-05-09 21:55:04,0.00,in,A
2025-05-09 20:54:23,2025-05-09 20:55:08,0.00,in,A
2025-05-09 20:17:48,2025-05-09 20:20:05,0.01,in,A
2025-05-09 20:02:56,2025-05-09 20:05:09,0.01,in,A
2025-05-09 19:57:07,2025-05-09 20:00:11,0.01,in,A
2025-05-09 19:55:49,2025-05-09 20:00:10,0.01,in,A
2025-05-09 19:54:39,2025-05-09 20:00:09,0.01,in,A
2025-05-09 19:54:14,2025-05-09 19:55:09,0.01,in,A
2025-05-09 19:53:51,2025-05-09 19:55:08,0.01,in,A
2025-05-09 19:53:39,2025-05-09 19:55:08,0.01,in,A
2025-05-09 19:53:27,2025-05-09 19:55:08,0.01,in,A
2025-05-09 19:53:04,2025-05-09 19:55:08,0.02,in,A
2025-05-09 19:52:33,2025-05-09 19:55:07,0.01,in,A
2025-05-09 19:51:57,2025-05-09 19:55:07,0.01,in,A
2025-05-09 19:51:15,2025-05-09 19:55:07,0.01,in,A
2025-05-09 19:51:10,2025-05-09 19:55:07,0.01,in,A
2025-05-09 19:50:15,2025-05-09 19:55:06,0.01,in,A
2025-05-09 19:49:55,2025-05-09 19:55:06,0.01,in,A
2025-05-09 19:49:16,2025-05-09 19:55:06,0.02,in,A
2025-05-09 19:48:42,2025-05-09 19:50:09,0.01,in,A
2025-05-09 19:48:15,2025-05-09 19:50:09,0.01,in,A
2025-05-09 19:47:48,2025-05-09 19:50:09,0.01,in,A
2025-05-09 19:47:25,2025-05-09 19:50:08,0.01,in,A
2025-05-09 19:46:58,2025-05-09 19:50:08,0.01,in,A
2025-05-09 19:46:31,2025-05-09 19:50:07,0.01,in,A
2025-05-09 19:46:07,2025-05-09 19:50:07,0.01,in,A
2025-05-09 19:45:53,2025-05-09 19:50:07,0.01,in,A
2025-05-09 19:44:14,2025-05-09 19:45:08,0.01,in,A
2025-05-09 19:43:31,2025-05-09 19:45:08,0.01,in,A
2025-05-09 19:37:59,2025-05-09 19:40:07,0.01,in,A
2025-05-09 19:36:19,2025-05-09 19:40:06,0.01,in,A
2025-05-09 19:35:12,2025-05-09 19:40:06,0.01,in,A
2025-05-09 19:34:29,2025-05-09 19:35:07,0.01,in,A
2025-05-09 18:54:23,2025-05-09 18:55:04,0.00,in,A
2025-05-09 17:54:23,2025-05-09 17:55:05,0.00,in,A
2025-05-09 16:54:23,2025-05-09 16:55:06,0.00,in,A
2025-05-09 15:54:23,2025-05-09 15:55:06,0.00,in,A
2025-05-09 14:54:23,2025-05-09 14:55:05,0.00,in,A
2025-05-09 13:54:23,2025-05-09 13:55:04,0.00,in,A
2025-05-09 12:54:23,2025-05-09 12:55:04,0.00,in,A
2025-05-09 11:54:23,2025-05-09 11:55:05,0.00,in,A
2025-05-09 10:54:23,2025-05-09 10:55:05,0.00,in,A
2025-05-09 10:44:41,2025-05-09 10:45:04,0.01,in,A
2025-05-09 10:24:08,2025-05-09 10:25:06,0.01,in,A
2025-05-09 09:54:23,2025-05-09 09:55:05,0.00,in,A
2025-05-09 08:54:23,2025-05-09 08:55:05,0.00,in,A
2025-05-09 07:54:23,2025-05-09 07:55:06,0.00,in,A
2025-05-09 06:54:23,2025-05-09 06:55:06,0.00,in,A
2025-05-09 05:54:23,2025-05-09 05:55:05,0.00,in,A
2025-05-09 04:54:23,2025-05-09 04:55:04,0.00,in,A
2025-05-09 03:54:23,2025-05-09 03:55:06,0.00,in,A
2025-05-09 03:37:27,2025-05-09 03:40:05,0.01,in,A
2025-05-09 03:26:56,2025-05-09 03:30:05,0.01,in,A
2025-05-09 03:24:33,2025-05-09 03:25:06,0.01,in,A
2025-05-09 03:21:14,2025-05-09 03:25:06,0.01,in,A
2025-05-09 03:19:57,2025-05-09 03:25:05,0.01,in,A
2025-05-09 03:17:52,2025-05-09 03:20:05,0.01,in,A
2025-05-09 03:13:21,2025-05-09 03:15:06,0.01,in,A
2025-05-09 03:10:50,2025-05-09 03:15:06,0.01,in,A
2025-05-09 03:07:55,2025-05-09 03:10:04,0.01,in,A
2025-05-09 03:06:53,2025-05-09 03:10:04,0.01,in,A
2025-05-09 03:06:07,2025-05-09 03:10:04,0.01,in,A
2025-05-09 03:04:45,2025-05-09 03:05:05,0.01,in,A
2025-05-09 02:54:23,2025-05-09 02:55:05,0.00,in,A
2025-05-09 01:54:23,2025-05-09 01:55:05,0.00,in,A
2025-05-09 00:54:23,2025-05-09 00:55:04,0.00,in,A
2025-05-08 23:54:23,2025-05-08 23:55:04,0.00,in,A
2025-05-08 22:54:23,2025-05-08 22:55:05,0.00,in,A
2025-05-08 21:54:23,2025-05-08 21:55:05,0.00,in,A
2025-05-08 20:54:23,2025-05-08 20:55:04,0.00,in,A
2025-05-08 19:54:23,2025-05-08 19:55:04,0.00,in,A
2025-05-08 18:54:23,2025-05-08 18:55:04,0.00,in,A
2025-05-08 17:54:23,2025-05-08 17:55:05,0.00,in,A
2025-05-08 16:54:23,2025-05-08 16:55:05,0.00,in,A
2025-05-08 15:54:23,2025-05-08 15:55:04,0.00,in,A
2025-05-08 14:54:23,2025-05-08 14:55:06,0.00,in,A
2025-05-08 13:54:23,2025-05-08 13:55:07,0.00,in,A
2025-05-08 12:54:23,2025-05-08 12:55:05,0.00,in,A
2025-05-08 11:54:23,2025-05-08 11:55:06,0.00,in,A
2025-05-08 10:54:23,2025-05-08 10:55:05,0.00,in,A
2025-05-08 09:54:23,2025-05-08 09:55:04,0.00,in,A
2025-05-08 08:54:23,2025-05-08 08:55:05,0.00,in,A
2025-05-08 07:54:23,2025-05-08 07:55:06,0.00,in,A
2025-05-08 06:54:23,2025-05-08 06:55:05,0.00,in,A
2025-05-08 06:47:30,2025-05-08 06:50:06,0.01,in,A
2025-05-08 05:54:23,2025-05-08 05:55:05,0.00,in,A
2025-05-08 04:54:23,2025-05-08 04:55:05,0.00,in,A
2025-05-08 03:54:23,2025-05-08 03:55:05,0.00,in,A
2025-05-08 02:54:23,2025-05-08 02:55:05,0.00,in,A
2025-05-08 01:54:23,2025-05-08 01:55:05,0.00,in,A
2025-05-08 00:54:23,2025-05-08 00:55:05,0.00,in,A
2025-05-07 23:54:23,2025-05-07 23:55:05,0.00,in,A
2025-05-07 22:54:23,2025-05-07 22:55:23,0.00,in,A
2025-05-07 21:54:23,2025-05-07 21:55:05,0.00,in,A
2025-05-07 20:54:23,2025-05-07 20:55:04,0.00,in,A
2025-05-07 19:54:23,2025-05-07 19:55:05,0.00,in,A
2025-05-07 18:54:23,2025-05-07 18:55:05,0.00,in,A
2025-05-07 17:54:23,2025-05-07 17:55:05,0.00,in,A
2025-05-07 16:54:23,2025-05-07 16:55:05,0.00,in,A
2025-05-07 15:54:23,2025-05-07 15:55:05,0.00,in,A
2025-05-07 14:54:23,2025-05-07 14:55:05,0.00,in,A
2025-05-07 13:54:23,2025-05-07 13:55:04,0.00,in,A
2025-05-07 12:54:23,2025-05-07 12:55:05,0.00,in,A
2025-05-07 11:54:23,2025-05-07 11:55:05,0.00,in,A
2025-05-07 10:54:23,2025-05-07 10:55:05,0.00,in,A
2025-05-07 09:54:23,2025-05-07 09:55:06,0.00,in,A
2025-05-07 09:16:56,2025-05-07 09:20:06,0.01,in,A
2025-05-07 09:11:17,2025-05-07 09:15:06,0.01,in,A
2025-05-07 09:08:26,2025-05-07 09:15:05,0.01,in,A
2025-05-07 09:05:55,2025-05-07 09:10:10,0.01,in,A
2025-05-07 09:01:59,2025-05-07 09:05:09,0.01,in,A
2025-05-07 08:57:45,2025-05-07 09:00:12,0.01,in,A
2025-05-07 08:54:23,2025-05-07 08:55:08,0.00,in,A
2025-05-07 08:51:54,2025-05-07 08:55:08,0.01,in,A
2025-05-07 08:45:09,2025-05-07 08:50:09,0.01,in,A
2025-05-07 08:39:31,2025-05-07 08:45:07,0.01,in,A
2025-05-07 08:33:27,2025-05-07 08:35:07,0.01,in,A
2025-05-07 08:28:18,2025-05-07 08:30:08,0.01,in,A
2025-05-07 08:23:31,2025-05-07 08:25:07,0.01,in,A
2025-05-07 08:14:45,2025-05-07 08:15:06,0.01,in,A
2025-05-07 08:06:15,2025-05-07 08:10:08,0.01,in,A
2025-05-07 07:59:18,2025-05-07 08:05:04,0.01,in,A
2025-05-07 07:54:23,2025-05-07 07:55:06,0.00,in,A
2025-05-07 07:50:21,2025-05-07 07:55:06,0.01,in,A
2025-05-07 07:42:15,2025-05-07 07:45:06,0.01,in,A
2025-05-07 07:28:54,2025-05-07 07:35:06,0.01,in,A
2025-05-07 06:54:23,2025-05-07 06:55:07,0.00,in,A
2025-05-07 05:54:23,2025-05-07 05:55:06,0.00,in,A
2025-05-07 04:54:23,2025-05-07 04:55:05,0.00,in,A
2025-05-07 03:54:23,2025-05-07 03:55:05,0.00,in,A
2025-05-07 02:54:23,2025-05-07 02:55:05,0.00,in,A
2025-05-07 01:54:23,2025-05-07 01:55:04,0.00,in,A
2025-05-07 00:54:23,2025-05-07 00:55:06,0.00,in,A
2025-05-07 00:03:47,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:03:23,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:03:00,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:02:40,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:02:20,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:01:56,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:01:28,2025-05-07 00:05:09,0.01,in,A
2025-05-07 00:00:20,2025-05-07 00:05:08,0.01,in,A
2025-05-06 23:54:23,2025-05-06 23:55:09,0.00,in,A
2025-05-06 23:48:06,2025-05-06 23:50:11,0.01,in,A
2025-05-06 23:42:04,2025-05-06 23:45:09,0.01,in,A
2025-05-06 23:41:34,2025-05-06 23:45:09,0.01,in,A
2025-05-06 23:40:52,2025-05-06 23:45:08,0.01,in,A
2025-05-06 23:40:32,2025-05-06 23:45:08,0.01,in,A
2025-05-06 23:39:42,2025-05-06 23:45:07,0.01,in,A
2025-05-06 23:38:36,2025-05-06 23:45:07,0.01,in,A
2025-05-06 23:25:51,2025-05-06 23:30:11,0.01,in,A
2025-05-06 23:08:48,2025-05-06 23:10:07,0.01,in,A
2025-05-06 23:07:41,2025-05-06 23:10:07,0.01,in,A
2025-05-06 23:07:08,2025-05-06 23:10:07,0.01,in,A
2025-05-06 23:06:44,2025-05-06 23:10:07,0.01,in,A
2025-05-06 22:54:23,2025-05-06 22:55:07,0.00,in,A
2025-05-06 22:30:34,2025-05-06 22:35:05,0.01,in,A
2025-05-06 22:29:00,2025-05-06 22:35:04,0.01,in,A
2025-05-06 22:27:56,2025-05-06 22:30:06,0.01,in,A
2025-05-06 22:27:25,2025-05-06 22:30:06,0.01,in,A
2025-05-06 22:25:28,2025-05-06 22:30:05,0.01,in,A
2025-05-06 22:25:02,2025-05-06 22:30:05,0.01,in,A
2025-05-06 22:24:40,2025-05-06 22:30:05,0.01,in,A
2025-05-06 22:24:09,2025-05-06 22:25:06,0.01,in,A
2025-05-06 22:23:50,2025-05-06 22:25:06,0.01,in,A
2025-05-06 22:23:32,2025-05-06 22:25:06,0.01,in,A
2025-05-06 22:23:10,2025-05-06 22:25:06,0.01,in,A
2025-05-06 22:16:44,2025-05-06 22:20:06,0.01,in,A
2025-05-06 22:02:35,2025-05-06 22:05:07,0.01,in,A
2025-05-06 21:54:23,2025-05-06 21:55:06,0.00,in,A
2025-05-06 21:51:24,2025-05-06 21:55:05,0.01,in,A
2025-05-06 21:50:26,2025-05-06 21:55:05,0.01,in,A
2025-05-06 21:50:21,2025-05-06 21:55:05,0.01,in,A
2025-05-06 21:48:54,2025-05-06 21:55:04,0.01,in,A
2025-05-06 21:48:21,2025-05-06 21:50:07,0.01,in,A
2025-05-06 20:54:23,2025-05-06 20:55:06,0.00,in,A
2025-05-06 19:54:23,2025-05-06 19:55:06,0.00,in,A
2025-05-06 18:54:23,2025-05-06 18:55:06,0.00,in,A
2025-05-06 18:23:21,2025-05-06 18:25:06,0.01,in,A
2025-05-06 18:15:26,2025-05-06 18:20:05,0.01,in,A
2025-05-06 18:11:14,2025-05-06 18:15:05,0.01,in,A
2025-05-06 17:54:23,2025-05-06 17:55:05,0.00,in,A
2025-05-06 17:29:34,2025-05-06 17:35:05,0.01,in,A
2025-05-06 16:54:23,2025-05-06 16:55:06,0.00,in,A
2025-05-06 16:52:10,2025-05-06 16:55:05,0.01,in,A
2025-05-06 16:50:43,2025-05-06 16:55:05,0.01,in,A
2025-05-06 16:45:54,2025-05-06 16:50:07,0.01,in,A
2025-05-06 16:32:32,2025-05-06 16:35:08,0.01,in,A
2025-05-06 16:31:06,2025-05-06 16:35:06,0.01,in,A
2025-05-06 16:21:13,2025-05-06 16:25:06,0.01,in,A
2025-05-06 16:18:09,2025-05-06 16:20:06,0.01,in,A
2025-05-06 16:14:11,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:13:39,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:13:19,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:12:57,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:12:41,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:12:35,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:12:16,2025-05-06 16:15:11,0.01,in,A
2025-05-06 16:10:50,2025-05-06 16:15:10,0.01,in,A
2025-05-06 16:06:59,2025-05-06 16:10:08,0.01,in,A
2025-05-06 16:06:08,2025-05-06 16:10:07,0.01,in,A
2025-05-06 16:05:20,2025-05-06 16:10:07,0.01,in,A
2025-05-06 16:03:59,2025-05-06 16:05:07,0.01,in,A
2025-05-06 16:02:20,2025-05-06 16:05:07,0.01,in,A
2025-05-06 15:56:14,2025-05-06 16:00:10,0.01,in,A
2025-05-06 15:54:35,2025-05-06 16:00:07,0.01,in,A
2025-05-06 15:54:23,2025-05-06 15:55:08,0.00,in,A
2025-05-06 15:51:35,2025-05-06 15:55:07,0.01,in,A
2025-05-06 15:48:15,2025-05-06 15:50:06,0.01,in,A
2025-05-06 15:47:35,2025-05-06 15:50:06,0.01,in,A
2025-05-06 15:45:25,2025-05-06 15:50:05,0.01,in,A
2025-05-06 15:44:47,2025-05-06 15:50:05,0.01,in,A
2025-05-06 15:44:18,2025-05-06 15:45:10,0.01,in,A
2025-05-06 15:43:53,2025-05-06 15:45:10,0.01,in,A
2025-05-06 15:42:55,2025-05-06 15:45:10,0.01,in,A
2025-05-06 15:41:10,2025-05-06 15:45:08,0.01,in,A
2025-05-06 15:40:37,2025-05-06 15:45:08,0.01,in,A
2025-05-06 15:40:20,2025-05-06 15:45:08,0.01,in,A
2025-05-06 15:40:01,2025-05-06 15:45:07,0.01,in,A
2025-05-06 15:39:38,2025-05-06 15:45:07,0.01,in,A
2025-05-06 15:39:15,2025-05-06 15:45:06,0.01,in,A
2025-05-06 15:38:52,2025-05-06 15:45:06,0.01,in,A
2025-05-06 15:38:16,2025-05-06 15:40:16,0.01,in,A
2025-05-06 15:37:49,2025-05-06 15:40:16,0.01,in,A
2025-05-06 15:37:30,2025-05-06 15:40:16,0.01,in,A
2025-05-06 15:37:13,2025-05-06 15:40:16,0.01,in,A
2025-05-06 15:36:54,2025-05-06 15:40:15,0.01,in,A
2025-05-06 15:36:38,2025-05-06 15:40:15,0.01,in,A
2025-05-06 15:36:32,2025-05-06 15:40:15,0.01,in,A
2025-05-06 15:35:37,2025-05-06 15:40:15,0.01,in,A
2025-05-06 15:34:51,2025-05-06 15:40:15,0.01,in,A
2025-05-06 15:33:32,2025-05-06 15:40:14,0.01,in,A
2025-05-06 15:33:27,2025-05-06 15:40:14,0.01,in,A
2025-05-06 15:32:52,2025-05-06 15:40:14,0.01,in,A
2025-05-06 15:32:08,2025-05-06 15:40:13,0.01,in,A
2025-05-06 15:30:58,2025-05-06 15:40:12,0.01,in,A
2025-05-06 15:29:12,2025-05-06 15:40:08,0.01,in,A
2025-05-06 15:28:57,2025-05-06 15:40:08,0.01,in,A
2025-05-06 15:28:37,2025-05-06 15:40:08,0.01,in,A
2025-05-06 15:27:07,2025-05-06 15:30:12,0.01,in,A
2025-05-06 15:23:07,2025-05-06 15:25:07,0.01,in,A
2025-05-06 15:21:46,2025-05-06 15:25:07,0.01,in,A
2025-05-06 14:54:23,2025-05-06 14:55:05,0.00,in,A
2025-05-06 13:54:23,2025-05-06 13:55:05,0.00,in,A
2025-05-06 12:54:23,2025-05-06 12:55:05,0.00,in,A
2025-05-06 11:54:23,2025-05-06 11:55:06,0.00,in,A
2025-05-06 10:54:23,2025-05-06 10:55:06,0.00,in,A
2025-05-06 09:54:23,2025-05-06 09:55:05,0.00,in,A
2025-05-06 08:54:23,2025-05-06 08:55:05,0.00,in,A
2025-05-06 07:54:23,2025-05-06 07:55:04,0.00,in,A
2025-05-06 06:54:23,2025-05-06 06:55:05,0.00,in,A
2025-05-06 05:54:23,2025-05-06 05:55:05,0.00,in,A
2025-05-06 04:54:23,2025-05-06 04:55:04,0.00,in,A
2025-05-06 03:54:23,2025-05-06 03:55:05,0.00,in,A
2025-05-06 02:54:23,2025-05-06 02:55:06,0.00,in,A
2025-05-06 01:54:23,2025-05-06 01:55:04,0.00,in,A
2025-05-06 00:54:23,2025-05-06 00:55:04,0.00,in,A
2025-05-05 23:54:23,2025-05-05 23:55:05,0.00,in,A
2025-05-05 22:54:23,2025-05-05 22:55:08,0.00,in,A
2025-05-05 21:54:23,2025-05-05 21:55:06,0.00,in,A
2025-05-05 21:13:06,2025-05-05 21:15:05,0.01,in,A
2025-05-05 20:54:23,2025-05-05 20:55:09,0.00,in,A
2025-05-05 20:36:29,2025-05-05 20:40:11,0.01,in,A
2025-05-05 20:30:28,2025-05-05 20:35:09,0.01,in,A
2025-05-05 19:54:23,2025-05-05 19:55:05,0.00,in,A
2025-05-05 18:54:23,2025-05-05 18:55:04,0.00,in,A
2025-05-05 17:54:23,2025-05-05 17:55:07,0.00,in,A
2025-05-05 16:54:23,2025-05-05 16:55:05,0.00,in,A
2025-05-05 15:54:23,2025-05-05 15:55:05,0.00,in,A
2025-05-05 14:54:23,2025-05-05 14:55:05,0.00,in,A
2025-05-05 13:54:23,2025-05-05 13:55:06,0.00,in,A
2025-05-05 12:54:23,2025-05-05 12:55:05,0.00,in,A
2025-05-05 11:54:23,2025-05-05 11:55:05,0.00,in,A
2025-05-05 10:54:23,2025-05-05 10:55:04,0.00,in,A
2025-05-05 09:54:23,2025-05-05 09:55:06,0.00,in,A
2025-05-05 08:54:23,2025-05-05 08:55:05,0.00,in,A
2025-05-05 07:54:23,2025-05-05 07:55:04,0.00,in,A
2025-05-05 06:54:23,2025-05-05 06:55:04,0.00,in,A
2025-05-05 05:54:23,2025-05-05 05:55:04,0.00,in,A
2025-05-05 04:54:23,2025-05-05 04:55:04,0.00,in,A
2025-05-05 03:54:23,2025-05-05 03:55:05,0.00,in,A
2025-05-05 02:54:23,2025-05-05 02:55:06,0.00,in,A
2025-05-05 01:54:23,2025-05-05 01:55:05,0.00,in,A
2025-05-05 00:54:23,2025-05-05 00:55:04,0.00,in,A
2025-05-04 23:54:23,2025-05-04 23:55:04,0.00,in,A
2025-05-04 22:54:23,2025-05-04 22:55:04,0.00,in,A
2025-05-04 21:54:23,2025-05-04 21:55:04,0.00,in,A
2025-05-04 20:54:23,2025-05-04 20:55:05,0.00,in,A
2025-05-04 19:54:23,2025-05-04 19:55:05,0.00,in,A
2025-05-04 18:54:23,2025-05-04 18:55:05,0.00,in,A
2025-05-04 17:54:23,2025-05-04 17:55:06,0.00,in,A
2025-05-04 16:54:23,2025-05-04 16:55:05,0.00,in,A
2025-05-04 15:54:23,2025-05-04 15:55:04,0.00,in,A
2025-05-04 14:54:23,2025-05-04 14:55:05,0.00,in,A
2025-05-04 13:54:23,2025-05-04 13:55:04,0.00,in,A
2025-05-04 12:54:23,2025-05-04 12:55:05,0.00,in,A
2025-05-04 11:54:23,2025-05-04 11:55:06,0.00,in,A
2025-05-04 10:54:23,2025-05-04 10:55:04,0.00,in,A
2025-05-04 09:54:23,2025-05-04 09:55:05,0.00,in,A
2025-05-04 08:54:23,2025-05-04 08:55:04,0.00,in,A
2025-05-04 07:54:23,2025-05-04 07:55:05,0.00,in,A
2025-05-04 06:54:23,2025-05-04 06:55:05,0.00,in,A
2025-05-04 05:54:23,2025-05-04 05:55:04,0.00,in,A
2025-05-04 04:54:23,2025-05-04 04:55:06,0.00,in,A
2025-05-04 03:54:23,2025-05-04 03:55:04,0.00,in,A
2025-05-04 02:54:23,2025-05-04 02:55:05,0.00,in,A
2025-05-04 01:54:23,2025-05-04 01:55:05,0.00,in,A
2025-05-04 00:54:23,2025-05-04 00:55:05,0.00,in,A
2025-05-03 23:54:23,2025-05-03 23:55:05,0.00,in,A
2025-05-03 22:54:23,2025-05-03 22:55:05,0.00,in,A
2025-05-03 21:54:23,2025-05-03 21:55:05,0.00,in,A
2025-05-03 20:54:23,2025-05-03 20:55:04,0.00,in,A
2025-05-03 19:54:23,2025-05-03 19:55:05,0.00,in,A
2025-05-03 18:54:23,2025-05-03 18:55:06,0.00,in,A
2025-05-03 17:54:23,2025-05-03 17:55:05,0.00,in,A
2025-05-03 16:54:23,2025-05-03 16:55:05,0.00,in,A
2025-05-03 15:54:23,2025-05-03 15:55:05,0.00,in,A
2025-05-03 14:54:23,2025-05-03 14:55:06,0.00,in,A
